periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2007-01,2007-01-01,2007-02-28,42,2006-01-01,2006-12-31,OWA,1,0.558101,0.368582,0.60711,0.426533,55.723,3674.3299,60.6163,0.02501
2007-03,2007-03-01,2007-04-30,42,2006-03-01,2007-02-28,OWA,1,1.09944,1.487172,1.219496,0.59087,115.9637,16544.8229,128.6267,0.053872
2007-05,2007-05-01,2007-06-30,43,2006-05-01,2007-04-30,OWA,1,0.945843,1.065104,1.032039,0.303357,118.3487,16675.5828,129.134,0.061076
2007-07,2007-07-01,2007-08-31,45,2006-07-01,2007-06-30,OWA,1,0.486959,0.522198,0.722633,0.680739,78.4965,13569.0892,116.4864,0.037411
2007-09,2007-09-01,2007-10-31,43,2006-09-01,2007-08-31,OWA,1,0.618916,0.492711,0.701934,0.945129,94.9799,11603.5848,107.7199,0.047182
2007-11,2007-11-01,2007-12-31,42,2006-11-01,2007-10-31,OWA,1,1.592364,2.718092,1.648664,3.116104,204.4151,44792.4976,211.6424,0.100464
2008-01,2008-01-01,2008-02-29,43,2007-01-01,2007-12-31,OWA,1,0.3699,0.197278,0.44416,0.400003,40.2478,2335.5779,48.3278,0.020552
2008-03,2008-03-01,2008-04-30,42,2007-03-01,2008-02-29,OWA,1,0.215278,0.0722,0.268701,0.10933,20.356,645.5416,25.4075,0.011119
2008-05,2008-05-01,2008-06-30,42,2007-05-01,2008-04-30,OWA,1,0.481292,0.429919,0.655682,0.251937,46.5964,4029.7174,63.4801,0.02694
2008-07,2008-07-01,2008-08-31,42,2007-07-01,2008-06-30,OWA,1,0.675837,0.629009,0.793101,0.841453,84.9522,9938.5168,99.6921,0.047714
2008-09,2008-09-01,2008-10-31,45,2007-09-01,2008-08-31,OWA,1,1.068392,1.428686,1.195276,0.44873,133.3406,22253.5865,149.1764,0.059304
