periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,operador,num_lags,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
1994-W49,1994-12-05,1994-12-11,5,1993-12-06,1994-12-04,OWA,1,0.089029,0.011664,0.107998,0.16262,1.0378,1.5849,1.2589,0.001249
1994-W50,1994-12-12,1994-12-18,5,1993-12-13,1994-12-11,OWA,1,0.578174,0.467021,0.68339,26.380016,6.514,59.2804,7.6994,0.007884
1994-W51,1994-12-19,1994-12-25,5,1993-12-20,1994-12-18,OWA,1,0.114536,0.015309,0.123731,0.623055,1.2263,1.7549,1.3247,0.001481
1994-W52,1994-12-26,1995-01-01,5,1993-12-27,1994-12-25,OWA,1,0.148936,0.033594,0.183286,0.369934,1.5272,3.5324,1.8795,0.001839
1995-W01,1995-01-02,1995-01-08,5,1994-01-03,1995-01-01,OWA,1,0.353304,0.186109,0.431403,0.325136,3.4518,17.7644,4.2148,0.004122
1995-W02,1995-01-09,1995-01-15,5,1994-01-10,1995-01-08,OWA,1,0.221857,0.061201,0.247389,0.185573,2.1001,5.4839,2.3418,0.002504
1995-W03,1995-01-16,1995-01-22,5,1994-01-17,1995-01-15,OWA,1,0.451873,0.250847,0.500846,0.196831,4.3244,22.9739,4.7931,0.00509
1995-W04,1995-01-23,1995-01-29,5,1994-01-24,1995-01-22,OWA,1,0.049745,0.005398,0.073474,0.017159,0.4913,0.5266,0.7257,0.000574
1995-W05,1995-01-30,1995-02-05,5,1994-01-31,1995-01-29,OWA,1,0.744688,0.682254,0.825987,0.302328,7.8501,75.813,8.7071,0.009184
1995-W06,1995-02-06,1995-02-12,5,1994-02-07,1995-02-05,OWA,1,0.646089,0.51538,0.7179,0.401923,7.1527,63.166,7.9477,0.008442
1995-W07,1995-02-13,1995-02-19,5,1994-02-14,1995-02-12,OWA,1,0.137332,0.020038,0.141556,0.08919,1.5452,2.5368,1.5927,0.001823
1995-W08,1995-02-20,1995-02-26,5,1994-02-21,1995-02-19,OWA,1,0.310686,0.124031,0.35218,0.151668,3.5262,15.9772,3.9971,0.00413
1995-W09,1995-02-27,1995-03-05,5,1994-02-28,1995-02-26,OWA,1,0.149503,0.035567,0.188593,0.06148,1.7352,4.7913,2.1889,0.002019
1995-W10,1995-03-06,1995-03-12,5,1994-03-07,1995-03-05,OWA,1,0.119912,0.022511,0.150037,0.051915,1.4465,3.2756,1.8099,0.001682
1995-W11,1995-03-13,1995-03-19,5,1994-03-14,1995-03-12,OWA,1,0.157315,0.025727,0.160397,0.059675,1.9738,4.0498,2.0124,0.002279
1995-W12,1995-03-20,1995-03-26,5,1994-03-21,1995-03-19,OWA,1,0.082745,0.011887,0.109029,0.034545,1.092,2.0703,1.4389,0.001262
1995-W13,1995-03-27,1995-04-02,5,1994-03-28,1995-03-26,OWA,1,0.2182,0.096837,0.311186,0.07021,3.0187,18.5336,4.3051,0.003439
1995-W14,1995-04-03,1995-04-09,5,1994-04-04,1995-04-02,OWA,1,0.723134,0.651201,0.80697,0.292331,10.6394,140.9642,11.8728,0.012198
1995-W15,1995-04-10,1995-04-16,5,1994-04-11,1995-04-09,OWA,1,0.0739,0.009432,0.097118,0.038164,1.1438,2.2593,1.5031,0.00132
1995-W16,1995-04-17,1995-04-23,5,1994-04-18,1995-04-16,OWA,1,0.648073,0.535221,0.731588,0.278517,10.3767,137.2155,11.7139,0.011862
1995-W17,1995-04-24,1995-04-30,5,1994-04-25,1995-04-23,OWA,1,0.118972,0.019544,0.139798,0.052339,1.9868,5.4502,2.3346,0.002268
1995-W18,1995-05-01,1995-05-07,5,1994-05-02,1995-04-30,OWA,1,0.248777,0.093649,0.306021,0.103002,4.3567,28.7205,5.3591,0.004943
1995-W19,1995-05-08,1995-05-14,5,1994-05-09,1995-05-07,OWA,1,0.112573,0.013445,0.115955,0.050142,2.0688,4.541,2.131,0.002348
1995-W20,1995-05-15,1995-05-21,5,1994-05-16,1995-05-14,OWA,1,0.070377,0.007556,0.086924,0.038198,1.3536,2.7951,1.6719,0.001545
1995-W21,1995-05-22,1995-05-28,5,1994-05-23,1995-05-21,OWA,1,0.539327,0.420166,0.648203,0.351972,10.7172,165.913,12.8807,0.012295
1995-W22,1995-05-29,1995-06-04,5,1994-05-30,1995-05-28,OWA,1,1.27306,2.061096,1.435652,0.753182,25.8532,850.0201,29.1551,0.029509
1995-W23,1995-06-05,1995-06-11,5,1994-06-06,1995-06-04,OWA,1,0.736027,0.68327,0.826602,0.508759,15.3261,296.2589,17.2122,0.017565
1995-W24,1995-06-12,1995-06-18,5,1994-06-13,1995-06-11,OWA,1,2.076725,5.402902,2.324414,1.426158,44.1214,2438.7479,49.3837,0.050484
1995-W25,1995-06-19,1995-06-25,5,1994-06-20,1995-06-18,OWA,1,1.671485,3.554932,1.885453,1.162895,36.1219,1660.2299,40.7459,0.041288
1995-W26,1995-06-26,1995-07-02,5,1994-06-27,1995-06-25,OWA,1,1.484006,2.882727,1.69786,0.971587,32.4476,1378.1563,37.1235,0.036942
1995-W27,1995-07-03,1995-07-09,5,1994-07-04,1995-07-02,OWA,1,0.910538,1.132455,1.064169,0.488883,20.0452,548.8418,23.4274,0.022594
1995-W28,1995-07-10,1995-07-16,5,1994-07-11,1995-07-09,OWA,1,0.576446,0.387716,0.622669,0.271001,12.8736,193.3735,13.9059,0.014389
1995-W29,1995-07-17,1995-07-23,5,1994-07-18,1995-07-16,OWA,1,0.317639,0.130692,0.361514,0.160582,7.3008,69.0426,8.3092,0.008167
1995-W30,1995-07-24,1995-07-30,5,1994-07-25,1995-07-23,OWA,1,0.282131,0.101388,0.318415,0.139684,6.6044,55.5584,7.4538,0.007361
1995-W31,1995-07-31,1995-08-06,5,1994-08-01,1995-07-30,OWA,1,0.34875,0.233845,0.483575,0.142059,8.2925,132.2115,11.4983,0.009104
1995-W32,1995-08-07,1995-08-13,5,1994-08-08,1995-08-06,OWA,1,0.132313,0.025745,0.160453,0.0499,3.2114,15.1662,3.8944,0.0035
