periodo_predicho,fecha_pred_ini,fecha_pred_fin,dias_habiles_pred,fecha_train_ini,fecha_train_fin,mae_normalizado,mse_normalizado,rmse_normalizado,mape_normalizado,mae_escala_pesos,mse_escala_pesos,rmse_escala_pesos,mape_escala_pesos
2021-W52,2021-12-27,2022-01-09,9,2020-12-28,2021-12-26,0.503212,0.344888,0.587271,0.237795,74.1821,7495.0391,86.5739,0.018287
2022-W02,2022-01-10,2022-01-23,10,2021-01-11,2022-01-09,0.23854,0.07809,0.279447,0.161561,35.2872,1708.8691,41.3385,0.008857
2022-W04,2022-01-24,2022-02-06,10,2021-01-25,2022-01-23,0.48593,0.264588,0.514381,0.430903,70.0155,5493.0137,74.1149,0.017741
2022-W06,2022-02-07,2022-02-20,10,2021-02-08,2022-02-06,0.364623,0.151723,0.389516,0.368534,51.3095,3004.3979,54.8124,0.013029
2022-W08,2022-02-21,2022-03-06,10,2021-02-22,2022-02-20,0.769297,0.792722,0.890349,2.897537,102.2844,14013.6621,118.3793,0.026551
2022-W10,2022-03-07,2022-03-20,10,2021-03-08,2022-03-06,1.21765,1.522363,1.233841,141.40625,155.3313,24773.7363,157.3967,0.040843
2022-W12,2022-03-21,2022-04-03,9,2021-03-22,2022-03-20,1.251297,1.608206,1.268151,2.425773,146.0747,21916.4707,148.0421,0.038738
2022-W14,2022-04-04,2022-04-17,9,2021-04-05,2022-04-03,1.123445,1.289897,1.135736,1.29376,127.2225,16541.6836,128.6145,0.034062
2022-W16,2022-04-18,2022-05-01,10,2021-04-19,2022-04-17,0.875668,1.049111,1.024261,0.895434,94.8309,12303.8799,110.9229,0.024309
2022-W18,2022-05-02,2022-05-15,10,2021-05-03,2022-05-01,2.552723,6.564806,2.562188,1.204486,264.828,70654.9062,265.8099,0.065017
2022-W20,2022-05-16,2022-05-29,10,2021-05-17,2022-05-15,0.460814,0.289674,0.538213,0.406855,51.1081,3563.1792,59.6924,0.012743
2022-W22,2022-05-30,2022-06-12,9,2021-05-31,2022-05-29,1.705331,3.192818,1.786846,2.840783,187.9909,38799.8984,196.9769,0.049507
2022-W24,2022-06-13,2022-06-26,9,2021-06-14,2022-06-12,0.795608,0.991515,0.995749,1.065888,80.1974,10074.4541,100.3716,0.019822
2022-W26,2022-06-27,2022-07-10,9,2021-06-28,2022-06-26,2.691594,8.337863,2.887536,0.738509,269.4201,83540.2734,289.0334,0.062877
2022-W28,2022-07-11,2022-07-24,9,2021-07-12,2022-07-10,3.138369,10.663682,3.265529,0.674562,376.155,153190.8594,391.396,0.084003
2022-W30,2022-07-25,2022-08-07,10,2021-07-26,2022-07-24,0.540411,0.441369,0.664356,0.185205,85.2129,10973.9941,104.7568,0.019396
2022-W32,2022-08-08,2022-08-21,9,2021-08-09,2022-08-07,0.66027,0.596434,0.772291,0.382596,118.0781,19074.6777,138.1111,0.027633
2022-W34,2022-08-22,2022-09-04,10,2021-08-23,2022-08-21,0.477638,0.311036,0.557706,0.191584,91.0164,11294.0762,106.2736,0.020513
2022-W36,2022-09-05,2022-09-18,10,2021-09-06,2022-09-04,0.349143,0.180193,0.424491,0.161565,72.7196,7816.8804,88.4131,0.016397
2022-W38,2022-09-19,2022-10-02,10,2021-09-20,2022-09-18,0.335417,0.19281,0.439102,0.142245,74.4777,9506.3418,97.5005,0.016414
2022-W40,2022-10-03,2022-10-16,10,2021-10-04,2022-10-02,0.642824,0.483904,0.695632,0.264805,152.8688,27366.0469,165.4269,0.033143
2022-W42,2022-10-17,2022-10-30,10,2021-10-18,2022-10-16,1.599516,2.724833,1.650707,0.504078,409.0732,178223.3906,422.1651,0.083769
2022-W44,2022-10-31,2022-11-13,9,2021-11-01,2022-10-30,1.307546,1.821034,1.349457,0.447835,383.032,156269.375,395.3092,0.077004
2022-W46,2022-11-14,2022-11-27,10,2021-11-15,2022-11-13,0.618957,0.455168,0.674661,0.263351,203.6705,49284.1055,222.0002,0.041364
2022-W48,2022-11-28,2022-12-11,9,2021-11-29,2022-11-27,0.101168,0.017378,0.131826,0.058965,36.206,2225.7588,47.1779,0.007542
2022-W50,2022-12-12,2022-12-25,10,2021-12-13,2022-12-11,0.275342,0.108065,0.328732,0.185923,102.8067,15065.3779,122.7411,0.021548
2022-W52,2022-12-26,2023-01-08,8,2021-12-27,2022-12-25,0.16487,0.038101,0.195196,0.114368,63.6444,5677.7666,75.351,0.013224
2023-W02,2023-01-09,2023-01-22,9,2022-01-10,2023-01-08,0.489596,0.277464,0.526748,0.495089,195.2485,44127.1328,210.0646,0.041745
2023-W04,2023-01-23,2023-02-05,10,2022-01-24,2023-01-22,0.510356,0.284686,0.53356,0.774364,205.6052,46204.8164,214.953,0.044914
2023-W06,2023-02-06,2023-02-19,10,2022-02-07,2023-02-05,0.178497,0.065113,0.255173,0.131739,71.467,10438.0576,102.1668,0.014649
2023-W08,2023-02-20,2023-03-05,10,2022-02-21,2023-02-19,0.251037,0.089107,0.298508,0.197023,101.2987,14509.208,120.4542,0.020744
2023-W10,2023-03-06,2023-03-19,9,2022-03-07,2023-03-05,0.124058,0.025336,0.159172,0.127819,49.8899,4097.4253,64.0111,0.010387
2023-W12,2023-03-20,2023-04-02,8,2022-03-21,2023-03-19,0.205991,0.064784,0.254527,0.378496,80.2818,9840.2402,99.198,0.017218
2023-W14,2023-04-03,2023-04-16,8,2022-04-04,2023-04-02,0.717386,0.579645,0.761344,5.385018,266.0438,79719.1094,282.3457,0.059282
2023-W16,2023-04-17,2023-04-30,10,2022-04-18,2023-04-16,0.611344,0.425289,0.652142,9.629428,209.654,50017.1602,223.6452,0.046522
2023-W18,2023-05-01,2023-05-14,9,2022-05-02,2023-04-30,0.4121,0.184417,0.429438,6.077365,130.433,18474.3965,135.9205,0.028536
2023-W20,2023-05-15,2023-05-28,9,2022-05-16,2023-05-14,0.532069,0.323133,0.568448,3.327482,161.1795,29652.75,172.1997,0.035926
2023-W22,2023-05-29,2023-06-11,10,2022-05-30,2023-05-28,0.985477,1.129777,1.06291,1.059145,276.9765,89245.2656,298.7395,0.064881
2023-W24,2023-06-12,2023-06-25,8,2022-06-13,2023-06-11,1.328641,1.789132,1.337584,0.761955,326.4156,107986.3984,328.6129,0.078519
2023-W26,2023-06-26,2023-07-09,9,2022-06-27,2023-06-25,1.02166,1.116318,1.05656,0.540802,235.5583,59343.2578,243.6047,0.056633
2023-W28,2023-07-10,2023-07-23,9,2022-07-11,2023-07-09,1.280164,1.732975,1.316425,0.572268,300.5262,95504.9219,309.0387,0.074121
2023-W30,2023-07-24,2023-08-06,10,2022-07-25,2023-07-23,0.994035,1.222749,1.10578,0.401499,251.8687,78502.3203,280.1826,0.063816
2023-W32,2023-08-07,2023-08-20,9,2022-08-08,2023-08-06,0.38966,0.198074,0.445055,0.20315,107.8186,15164.9688,123.1461,0.026789
2023-W34,2023-08-21,2023-09-03,9,2022-08-22,2023-08-20,0.089934,0.010118,0.100591,0.056645,25.9686,843.6503,29.0457,0.006342
2023-W36,2023-09-04,2023-09-17,10,2022-09-05,2023-09-03,0.266887,0.097123,0.311646,0.141359,80.2907,8790.1436,93.7558,0.020225
2023-W38,2023-09-18,2023-10-01,10,2022-09-19,2023-09-17,0.206087,0.051688,0.227349,0.123823,65.679,5249.772,72.4553,0.016492
2023-W40,2023-10-02,2023-10-15,10,2022-10-03,2023-10-01,0.816973,0.709411,0.842266,1.240526,273.9513,79768.1406,282.4326,0.064162
2023-W42,2023-10-16,2023-10-29,9,2022-10-17,2023-10-15,0.305032,0.117219,0.342373,0.371454,103.2302,13425.1611,115.867,0.02451
2023-W44,2023-10-30,2023-11-12,9,2022-10-31,2023-10-29,0.240916,0.090936,0.301556,0.185416,80.5018,10153.502,100.7646,0.019989
2023-W46,2023-11-13,2023-11-26,9,2022-11-14,2023-11-12,0.158783,0.039798,0.199494,0.130305,52.0904,4283.2241,65.4463,0.012932
2023-W48,2023-11-27,2023-12-10,9,2022-11-28,2023-11-26,0.281027,0.091526,0.302533,0.222078,90.0964,9407.3096,96.9913,0.022577
2023-W50,2023-12-11,2023-12-24,10,2022-12-12,2023-12-10,0.40726,0.17655,0.420179,0.312841,129.7321,17915.1035,133.8473,0.032843
2023-W52,2023-12-25,2024-01-07,7,2022-12-26,2023-12-24,0.247198,0.080024,0.282885,0.167342,78.2859,8025.981,89.5878,0.020262
2024-W02,2024-01-08,2024-01-21,9,2023-01-09,2024-01-07,0.130643,0.033911,0.18415,0.112947,40.6388,3281.3472,57.283,0.010312
2024-W04,2024-01-22,2024-02-04,10,2023-01-23,2024-01-21,0.081887,0.010901,0.104409,0.073311,25.2721,1038.3251,32.2231,0.006434
2024-W06,2024-02-05,2024-02-18,10,2023-02-06,2024-02-04,0.117675,0.017299,0.131526,0.118608,36.2918,1645.3972,40.5635,0.009218
2024-W08,2024-02-19,2024-03-03,10,2023-02-20,2024-02-18,0.128257,0.020187,0.142081,0.139109,37.1819,1696.5989,41.1898,0.009438
2024-W10,2024-03-04,2024-03-17,10,2023-03-06,2024-03-03,0.061216,0.005156,0.071803,0.064419,15.9958,352.0234,18.7623,0.004081
2024-W12,2024-03-18,2024-03-31,7,2023-03-20,2024-03-17,0.171875,0.035844,0.189326,0.155143,40.4959,1989.847,44.6077,0.010454
2024-W14,2024-04-01,2024-04-14,10,2023-04-03,2024-03-31,0.473673,0.253055,0.503046,0.327185,101.5534,11631.8281,107.851,0.026756
2024-W16,2024-04-15,2024-04-28,10,2023-04-17,2024-04-14,0.31248,0.108387,0.329222,0.41438,64.9201,4678.3408,68.3984,0.016541
2024-W18,2024-04-29,2024-05-12,9,2023-05-01,2024-04-28,0.189668,0.04353,0.208638,0.228142,35.4813,1523.3392,39.03,0.009093
2024-W20,2024-05-13,2024-05-26,9,2023-05-15,2024-05-12,0.244373,0.074154,0.272312,0.189319,38.6758,1857.4004,43.0976,0.010104
2024-W22,2024-05-27,2024-06-09,9,2023-05-29,2024-05-26,0.335649,0.175542,0.418977,0.561574,44.9811,3152.6121,56.1481,0.01147
2024-W24,2024-06-10,2024-06-23,9,2023-06-12,2024-06-09,2.061608,4.499131,2.121115,4.124786,244.604,63334.957,251.6644,0.059227
2024-W26,2024-06-24,2024-07-07,9,2023-06-26,2024-06-23,1.56932,2.611733,1.616086,1.459885,184.1711,35970.7227,189.6595,0.044674
2024-W28,2024-07-08,2024-07-21,10,2023-07-10,2024-07-07,0.365747,0.190672,0.43666,1.697677,42.2033,2538.7449,50.386,0.010566
2024-W30,2024-07-22,2024-08-04,10,2023-07-24,2024-07-21,0.536097,0.417016,0.645768,1.185709,60.8163,5366.6924,73.2577,0.014936
2024-W32,2024-08-05,2024-08-18,9,2023-08-07,2024-08-04,0.540598,0.478617,0.691822,0.801675,61.2967,6153.3765,78.4435,0.014951
2024-W34,2024-08-19,2024-09-01,9,2023-08-21,2024-08-18,0.540669,0.357503,0.597916,1.203407,61.2931,4594.5229,67.7829,0.015028
2024-W36,2024-09-02,2024-09-15,10,2023-09-04,2024-09-01,1.264896,1.782108,1.334956,0.64537,142.6958,22680.1895,150.5994,0.033831
2024-W38,2024-09-16,2024-09-29,10,2023-09-18,2024-09-15,0.858291,0.839692,0.916347,0.55707,103.3953,12185.7324,110.389,0.024698
2024-W40,2024-09-30,2024-10-13,10,2023-10-02,2024-09-29,0.658375,0.487657,0.698324,0.402034,82.3245,7624.75,87.3198,0.019551
2024-W42,2024-10-14,2024-10-27,9,2023-10-16,2024-10-13,1.134454,1.327928,1.152358,0.488879,136.8689,19329.0273,139.0289,0.031945
2024-W44,2024-10-28,2024-11-10,9,2023-10-30,2024-10-27,1.688418,2.996705,1.731099,0.55092,213.5673,47946.1328,218.966,0.048577
2024-W46,2024-11-11,2024-11-24,9,2023-11-13,2024-11-10,0.95282,0.98567,0.992809,0.334247,138.7379,20897.7754,144.5606,0.031279
2024-W48,2024-11-25,2024-12-08,10,2023-11-27,2024-11-24,0.503027,0.299847,0.547583,0.212761,82.9812,8159.7393,90.3313,0.018762
2024-W50,2024-12-09,2024-12-22,10,2023-12-11,2024-12-08,0.146707,0.026573,0.163011,0.089887,26.5666,871.3709,29.519,0.006113
2024-W52,2024-12-23,2025-01-05,8,2023-12-25,2024-12-22,0.101515,0.019571,0.139898,0.062064,19.2655,704.89,26.5498,0.004402
2025-W02,2025-01-06,2025-01-19,9,2024-01-08,2025-01-05,0.439606,0.202367,0.449852,0.35911,85.7504,7699.8604,87.7488,0.019842
2025-W04,2025-01-20,2025-02-02,10,2024-01-22,2025-01-19,0.902397,0.894835,0.945957,1.844466,178.592,35048.7109,187.213,0.042441
2025-W06,2025-02-03,2025-02-16,10,2024-02-05,2025-02-02,0.955416,0.936778,0.967873,6.51794,187.5601,36102.1133,190.0056,0.045248
2025-W08,2025-02-17,2025-03-02,10,2024-02-19,2025-02-16,0.933386,0.919407,0.958857,28.763561,180.134,34243.3945,185.0497,0.043856
2025-W10,2025-03-03,2025-03-16,10,2024-03-04,2025-03-02,0.534266,0.343892,0.586423,54.549255,101.1333,12322.377,111.0062,0.024551
2025-W12,2025-03-17,2025-03-30,9,2024-03-18,2025-03-16,0.25261,0.094373,0.307202,2.648116,46.5528,3205.0964,56.6136,0.011294
2025-W14,2025-03-31,2025-04-13,10,2024-04-01,2025-03-30,0.70482,0.789845,0.888732,0.922745,125.8456,25180.293,158.683,0.029012
2025-W16,2025-04-14,2025-04-27,8,2024-04-15,2025-04-13,0.752826,0.626081,0.791253,0.96423,125.979,17532.2305,132.4093,0.029311
2025-W18,2025-04-28,2025-05-11,10,2024-04-29,2025-04-27,0.328276,0.140356,0.374641,0.752699,53.2044,3686.7891,60.7189,0.012476
2025-W20,2025-05-12,2025-05-25,10,2024-05-13,2025-05-11,0.765745,0.631224,0.794496,9.374979,117.2879,14808.8652,121.6917,0.028058
2025-W22,2025-05-26,2025-06-08,9,2024-05-27,2025-05-25,1.058737,1.144722,1.069917,2.007739,144.8933,21439.8047,146.4234,0.035155
2025-W24,2025-06-09,2025-06-22,10,2024-06-10,2025-06-08,0.773684,0.692721,0.832299,2.711646,96.3256,10737.7861,103.6233,0.023422
2025-W26,2025-06-23,2025-07-06,8,2024-06-24,2025-06-22,1.303879,1.80893,1.344965,0.927711,161.5157,27757.2793,166.6052,0.040146
2025-W28,2025-07-07,2025-07-20,10,2024-07-08,2025-07-06,0.999493,1.033506,1.016615,0.678268,126.9043,16661.2012,129.0783,0.031592
2025-W30,2025-07-21,2025-08-03,10,2024-07-22,2025-07-20,0.59034,0.470315,0.685795,1.936914,73.9222,7374.5132,85.875,0.017833
2025-W32,2025-08-04,2025-08-17,9,2024-08-05,2025-08-03,0.267286,0.099494,0.315426,0.197108,32.8369,1501.6385,38.751,0.008133
2025-W34,2025-08-18,2025-08-31,9,2024-08-19,2025-08-17,0.244328,0.082303,0.286886,0.161968,30.1531,1253.5303,35.4052,0.007497
2025-W36,2025-09-01,2025-09-14,10,2024-09-02,2025-08-31,0.707209,0.618271,0.786302,0.331225,88.2861,9635.3613,98.1599,0.022442
2025-W38,2025-09-15,2025-09-28,10,2024-09-16,2025-09-14,1.041613,1.13265,1.06426,0.440317,140.0161,20466.2754,143.0604,0.036111
2025-W40,2025-09-29,2025-10-12,10,2024-09-30,2025-09-28,0.246106,0.068005,0.260778,0.123192,36.4694,1493.3226,38.6435,0.009383
2025-W42,2025-10-13,2025-10-26,9,2024-10-14,2025-10-12,0.177528,0.046032,0.21455,0.096523,28.2344,1164.3384,34.1224,0.007287
2025-W44,2025-10-27,2025-11-09,9,2024-10-28,2025-10-26,0.236597,0.092086,0.303458,0.118254,39.4297,2557.5479,50.5722,0.010324
2025-W46,2025-11-10,2025-11-23,10,2024-11-11,2025-11-09,0.654661,0.459206,0.677647,0.281693,111.4704,13313.5469,115.3843,0.029807
2025-W48,2025-11-24,2025-12-07,10,2024-11-25,2025-11-23,0.18568,0.0502,0.224054,0.100476,32.8356,1569.8848,39.6218,0.008691
2025-W50,2025-12-08,2025-12-21,9,2024-12-09,2025-12-07,0.356391,0.158682,0.398349,0.26532,62.8876,4940.8916,70.2915,0.016347
